@relation ellipsoid.50d10c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10}

@data
0.086782,-0.251161,-0.002045,-0.007186,0.021657,0.156208,-0.183211,0.018835,0.051882,0.052778,0.092215,-0.081348,-0.047772,0.100996,-0.054126,-0.016143,-0.08607,-0.018614,-0.202271,-0.010632,-0.031823,0.014182,0.256477,0.006359,0.104262,0.071276,0.032227,-0.182243,-0.057114,0.000462,0.054079,0.053104,-0.029386,0.139404,0.073704,-0.23564,0.031229,0.004131,-0.00603,-0.100533,-0.123309,-0.006611,0.102009,-0.045033,-0.024613,0.062087,0.002458,0.15825,0.034388,0.041776,Cluster6
0.483475,-0.160933,0.465775,-0.267822,0.094699,0.610591,-0.594641,-0.132755,0.431582,0.605676,0.141699,-0.261073,-0.457442,0.007383,0.040582,-0.4108,-0.077699,0.224199,-0.509828,-0.343077,-0.127735,-0.691105,0.182772,0.534487,0.647764,-0.142387,-0.015633,-0.496314,-0.130532,0.118001,0.082547,0.294182,-0.327297,0.353677,0.314191,-0.306676,-0.049318,0.276503,0.159274,-0.206002,-0.053475,0.323139,0.367239,-0.155165,-0.289164,0.570858,0.001922,0.716877,0.163852,0.150295,Cluster6
0.256971,-0.175049,0.205395,-0.203459,0.164086,0.301141,-0.332877,-0.054954,0.317477,0.407765,0.10459,-0.162558,-0.37221,0.20263,-0.025143,-0.369106,-0.02128,0.153421,-0.416123,-0.193302,-0.043178,-0.298915,0.087908,0.300913,0.349089,0.035634,0.00431,-0.129368,-0.028678,0.093369,-0.058793,0.249374,-0.162756,0.207318,0.104412,-0.309079,-0.005276,0.101531,0.02148,-0.32043,-0.089444,0.288216,0.280904,-0.103288,-0.057179,0.305533,0.039225,0.434197,-0.055455,0.138734,Cluster6
0.188952,-0.152375,0.22273,-0.159189,0.050257,0.331538,-0.289088,-0.06879,0.130082,0.264643,0.172736,-0.008671,-0.227305,-0.002936,0.033894,-0.194864,-0.066807,0.125198,-0.272548,-0.127992,-0.096395,-0.262741,0.146805,0.183127,0.265773,0.001986,0.000862,-0.237926,-0.042271,0.165706,-0.041019,0.060238,-0.112666,0.237899,0.065741,-0.135723,-0.063469,0.167425,0.037848,-0.117265,-0.03205,0.102653,0.276733,-0.019044,-0.124023,0.249607,0.058817,0.39476,0.014816,0.041787,Cluster6
-0.062747,-0.100199,-0.016948,-0.030365,0.051114,0.098465,0.029235,-0.051339,0.020008,-0.019147,0.060116,-0.053351,0.018255,-0.010345,-0.082973,-0.049909,-0.007695,0.043561,-0.06553,-0.030054,-0.022968,-0.007056,0.12772,0.039945,-0.012751,0.124325,0.055991,-0.005467,-0.006999,-0.045452,0.038323,-0.045664,-0.012697,0.162986,0.025881,0.002331,-0.038873,-0.056895,-0.101183,-0.008374,-0.034693,0.016642,0.046362,-0.028027,0.029676,0.032063,-0.083653,0.131769,-0.088827,-0.100827,Cluster6
0.409422,-0.208181,0.546761,-0.431328,0.197873,0.456403,-0.491201,-0.139317,0.373202,0.586265,0.173279,-0.115116,-0.549614,0.009299,-0.01697,-0.346974,-0.099911,0.405609,-0.55082,-0.347862,-0.086476,-0.711135,0.221789,0.613299,0.596667,-0.159209,-0.035039,-0.453228,-0.226451,0.232209,0.032267,0.214058,-0.332974,0.419079,0.255274,-0.328066,-0.002526,0.346265,0.252145,-0.288916,-0.081363,0.323643,0.343289,-0.176956,-0.353745,0.578201,0.075544,0.599412,0.235912,0.231195,Cluster6
0.223911,-0.18668,0.290787,-0.11831,0.025121,0.463157,-0.191306,-0.193428,0.346026,0.337997,0.152721,-0.245611,-0.21947,-0.064895,-0.038073,-0.085642,-0.115271,0.066751,-0.327682,-0.269902,0.045252,-0.293561,0.046052,0.119934,0.373066,0.000583,0.154381,-0.25732,-0.035415,-0.118356,-0.009797,0.174456,-0.163031,0.253857,0.035683,-0.231679,0.043033,0.05865,0.092893,-0.147968,-0.010673,0.184806,0.173035,-0.053181,-0.168752,0.29778,-0.001207,0.342226,0.018661,0.119854,Cluster6
0.467962,-0.250915,0.502638,-0.313241,0.1664,0.538428,-0.571273,-0.115449,0.432353,0.635821,0.220346,-0.14395,-0.553778,-0.011417,0.01584,-0.393241,-0.078172,0.327364,-0.624166,-0.35887,-0.148843,-0.709049,0.218006,0.57722,0.625642,-0.129437,0.053473,-0.476819,-0.167998,0.229067,0.041461,0.260602,-0.313091,0.415092,0.274989,-0.345028,0.001231,0.301522,0.101706,-0.276124,-0.127143,0.302543,0.509122,-0.095865,-0.231933,0.62167,0.036626,0.636912,0.099786,0.145281,Cluster6
0.137656,-0.147181,0.401867,-0.194381,0.11496,0.300198,-0.349892,-0.177429,0.29423,0.245822,0.144627,-0.1401,-0.362199,0.011811,-0.160164,0.033265,-0.198603,0.192128,-0.370999,-0.177334,-0.054534,-0.411152,0.046245,0.33684,0.31083,0.104414,-0.020892,-0.315816,-0.092145,0.090949,-0.049171,0.218211,-0.055272,0.053775,0.026681,-0.056702,-0.154924,-0.008557,0.01467,0.046885,-0.045339,0.093966,0.298279,-0.157121,-0.190484,0.286828,0.021017,0.312318,0.103,0.252413,Cluster6
0.01907,-0.077755,0.014821,0.004589,0.038333,0.069177,-0.013172,-0.030797,0.015898,0.049808,0.029959,-0.042126,-0.017105,0.073071,-0.05335,0.042701,-0.024123,0.009843,-0.096049,-0.056954,0.003365,0.058058,0.110676,0.04963,-0.020287,0.101731,0.060223,-0.091853,0.030524,-0.004827,0.082331,-0.041184,-0.053738,0.032919,0.012114,-0.050096,-0.032566,0.012506,-0.038776,0.024469,-0.023907,-0.019397,0.089352,0.00894,-0.018734,0.080458,-0.048929,0.031368,-0.043289,-0.030358,Cluster6
0.443657,-0.202086,0.430901,-0.311667,0.165638,0.490631,-0.456714,-0.186535,0.336336,0.557627,0.137825,-0.114681,-0.564689,-0.006815,-0.056012,-0.395976,-0.139092,0.344334,-0.583381,-0.348451,-0.057232,-0.628822,0.149445,0.489086,0.581585,-0.112123,0.058035,-0.405925,-0.085864,0.160343,0.038762,0.122959,-0.306801,0.362263,0.19972,-0.417781,0.059475,0.239301,0.044673,-0.210736,-0.162659,0.326145,0.305149,-0.137867,-0.185671,0.559217,0.034596,0.365824,-0.005975,0.173473,Cluster6
0.074077,-0.098707,0.17182,-0.031341,0.055737,0.23635,-0.114568,-0.027827,0.127883,0.201915,0.067919,-0.095353,-0.146597,0.072417,-0.071923,-0.078199,-0.029975,0.111978,-0.209608,-0.149612,-0.081634,-0.121303,0.126354,0.136467,0.13544,0.04685,0.058937,-0.167606,-0.02928,0.058985,-0.050818,0.046345,-0.07208,0.128119,0.058209,-0.096888,0.007647,0.105104,-0.043724,-0.111304,-0.055309,0.031332,0.206018,-0.058495,-0.022181,0.21958,0.003079,0.189285,-0.015264,0.04694,Cluster6
0.118915,-0.096862,0.144457,-0.087338,0.062194,0.209843,-0.144999,-0.066526,0.110284,0.171313,0.060437,-0.071412,-0.133657,0.013839,-0.053594,-0.071818,-0.070687,0.06999,-0.203922,-0.07384,0.002854,-0.107275,0.122797,0.118892,0.117073,0.08628,0.059192,-0.174201,-0.032411,0.020134,-0.001256,0.077606,-0.054874,0.131802,0.051294,-0.087674,-0.036078,0.050963,-0.010666,-0.059846,-0.049577,0.018232,0.169934,-0.042524,-0.06177,0.209976,-0.022219,0.198053,0.033689,0.017219,Cluster6
0.098776,-0.097197,0.223593,-0.099956,0.032507,0.264274,-0.202882,-0.022685,0.162056,0.162867,0.104958,-0.12666,-0.180052,0.04915,-0.048393,-0.068426,-0.114297,0.111326,-0.254291,-0.126069,-0.01491,-0.159509,0.09803,0.149518,0.197936,0.073167,-0.046313,-0.152342,-0.060582,0.058225,0.079859,0.076076,-0.090619,0.18695,0.144707,-0.146196,-0.075013,0.097278,0.063519,-0.080554,-0.062526,0.151248,0.159072,-0.075886,-0.047737,0.239989,0.033347,0.278667,0.031414,0.117133,Cluster6
0.151816,-0.166608,0.113753,-0.181124,0.016393,0.354665,-0.226567,-0.019233,0.249606,0.240916,0.052875,-0.120577,-0.219142,0.050504,-0.003454,-0.064207,-0.061071,0.087196,-0.211147,-0.082508,-0.05025,-0.321309,0.173043,0.151227,0.161448,0.034855,0.033855,-0.172969,-0.110187,-0.046977,0.09659,0.075987,-0.067445,0.182352,0.021586,-0.116335,0.028988,0.02687,-0.016389,-0.132594,0.034394,0.030994,0.184682,-0.050316,-0.143883,0.219363,-0.020248,0.280551,0.002388,0.04352,Cluster6
0.040054,-0.069766,0.028334,-0.07281,0.005479,0.198492,-0.078301,-0.135027,-0.019645,0.067124,0.039753,-0.051953,-0.020292,0.110721,0.016187,-0.064935,-0.042983,0.120889,-0.116026,-0.018867,-0.02906,-0.126594,0.123045,0.097061,0.120861,0.093707,0.0233,-0.19168,0.00024,0.006842,-0.070474,-0.029962,-0.095637,0.043123,-0.006671,-0.067416,-0.016929,-0.02468,-0.037132,0.021116,-0.040619,0.075893,0.135784,-0.086931,0.009604,0.175638,-0.029151,0.133922,-0.015102,-0.002941,Cluster6
0.334383,-0.323945,0.350113,-0.257667,0.113741,0.541426,-0.397701,-0.042376,0.373811,0.405384,0.268444,-0.158996,-0.289984,0.178987,0.087846,-0.279274,-0.102594,0.212589,-0.518088,-0.214732,0.107572,-0.618576,0.190367,0.297309,0.425898,-0.039001,0.064655,-0.237125,-0.150643,0.194167,0.121296,0.197091,-0.261941,0.348116,0.268886,-0.295644,-0.148946,0.188954,-0.010642,-0.194219,-0.235821,0.118326,0.404397,0.003157,-0.177991,0.496387,0.03856,0.597804,0.081036,0.041607,Cluster6
0.546754,-0.244402,0.55421,-0.362661,0.099079,0.528374,-0.538963,-0.075808,0.422526,0.650761,0.188396,-0.127233,-0.526682,-0.059886,-0.062806,-0.394859,-0.152308,0.306467,-0.610532,-0.390831,-0.171711,-0.735758,0.151167,0.560872,0.663394,-0.129706,0.027412,-0.518126,-0.15623,0.263761,0.050891,0.258817,-0.27338,0.412987,0.178873,-0.333671,-0.013362,0.321756,0.138303,-0.35111,-0.156121,0.349693,0.508731,-0.171798,-0.256407,0.641995,0.075379,0.646508,0.128706,0.14066,Cluster6
0.231722,-0.161916,0.235236,-0.208114,0.121324,0.327056,-0.301449,-0.03085,0.228863,0.249634,0.074286,-0.041866,-0.258716,-0.042976,-0.042643,-0.191369,-0.110613,0.121368,-0.301397,-0.252082,-0.121978,-0.375099,0.180723,0.238752,0.311743,-0.016196,0.074381,-0.219486,-0.101423,0.068906,0.071195,0.102887,-0.097462,0.237625,0.144111,-0.217216,0.005722,0.080989,0.075904,-0.165478,-0.071934,0.07895,0.240488,-0.124735,-0.129978,0.344715,-0.017354,0.369963,0.099569,0.07493,Cluster6
0.37169,-0.19098,0.411341,-0.254869,0.100402,0.437292,-0.425731,-0.095621,0.311852,0.494745,0.159055,-0.133114,-0.411113,-0.019667,-0.028134,-0.285681,-0.099261,0.226669,-0.489128,-0.276144,-0.122344,-0.530096,0.165225,0.406995,0.486598,-0.073492,0.022338,-0.359825,-0.114228,0.155296,0.014271,0.207774,-0.24161,0.321072,0.194742,-0.265895,-0.038855,0.208802,0.05723,-0.235366,-0.09875,0.238253,0.382321,-0.107067,-0.193701,0.489593,0.019243,0.511087,0.071256,0.116194,Cluster6
0.040922,-0.204053,0.073443,-0.079111,0.074917,0.107885,-0.089543,0.032283,0.067097,0.11276,0.073526,-0.152449,-0.057489,-0.045145,0.100323,-0.15869,-0.16714,0.020708,-0.216518,-0.134809,-0.030496,-0.084698,0.024075,0.062822,0.183218,0.065374,0.138292,-0.125693,-0.003461,-0.11815,0.027891,-0.023232,-0.377489,0.127145,-0.034317,-0.127027,-0.066078,0.125303,-0.027423,-0.040802,0.087123,0.032924,0.114222,0.083759,-0.093253,0.140316,-0.013483,0.25035,-0.049618,-0.010322,Cluster6
0.508751,-0.229112,0.557541,-0.339036,0.129965,0.556914,-0.577118,-0.118515,0.416608,0.675053,0.203854,-0.165334,-0.562342,-0.039298,-0.019415,-0.40483,-0.110662,0.308755,-0.637003,-0.364408,-0.185075,-0.734179,0.195338,0.558081,0.675644,-0.136971,0.010189,-0.465238,-0.157532,0.220205,0.010132,0.284899,-0.331192,0.425145,0.270006,-0.354414,-0.04368,0.295579,0.098792,-0.318395,-0.138674,0.332665,0.502366,-0.134969,-0.27055,0.645452,0.040441,0.677046,0.111413,0.166208,Cluster6
0.061164,-0.215197,-0.044388,-0.075338,-0.078995,0.152815,-0.198187,-0.039135,0.077858,0.069974,-0.00786,-0.069563,-0.195115,0.128647,-0.006606,0.021706,-0.040149,0.132857,-0.100468,-0.071364,-0.031837,-0.076501,0.22547,0.062313,0.05843,0.209786,-0.04727,-0.036541,-0.08963,0.102485,-0.082379,-0.045906,-0.006793,0.032458,0.103471,0.019707,0.086937,0.034893,-0.00081,-0.101278,0.040913,0.031639,0.23852,-0.033252,-0.109866,0.169769,0.083869,0.126154,0.045315,0.110222,Cluster6
0.273013,-0.096907,0.216694,-0.132479,0.170614,0.280597,-0.21457,-0.043348,0.055946,0.244756,0.094637,-0.054629,-0.172344,0.015566,-0.020757,-0.074333,0.019853,0.079143,-0.220817,-0.12609,0.033038,-0.303715,0.183076,0.180103,0.231609,-0.015888,-0.006117,-0.160161,-0.051332,0.086865,-0.004703,0.184167,-0.231024,0.11787,0.066656,-0.154678,-0.085994,0.095379,0.047178,-0.100735,-0.072843,0.096915,0.177895,-0.032286,-0.106741,0.331102,0.056965,0.352771,-0.02189,0.137221,Cluster6
0.280586,-0.21045,0.336148,-0.174708,0.209723,0.345457,-0.377267,-0.231829,0.267215,0.426494,0.072756,-0.139661,-0.357947,0.007331,-0.017498,-0.286102,-0.073364,0.087202,-0.29669,-0.209138,-0.06129,-0.414553,0.15478,0.392324,0.351251,-0.01336,-0.015316,-0.270891,-0.055805,0.205995,0.044962,0.235714,-0.176086,0.244955,0.169322,-0.237623,-0.098239,0.201199,0.0596,-0.214116,-0.029365,0.139837,0.362863,0.031102,-0.125021,0.475504,-0.023703,0.420411,0.14722,0.116895,Cluster6
0.228349,-0.23912,0.090778,-0.167609,0.024311,0.340784,-0.370615,-0.162335,0.270846,0.254511,0.255693,-0.265829,-0.28204,0.005757,-0.033923,-0.243699,-0.144305,0.078053,-0.43193,-0.224657,0.03233,-0.392958,0.05587,0.351251,0.380493,-0.014698,0.001581,-0.278373,-0.054479,0.122527,-0.010171,0.068601,-0.148874,0.167777,0.037758,-0.298729,-0.04815,0.19324,-0.129506,-0.152609,-0.069701,0.014773,0.307182,-0.260368,-0.052751,0.31117,-0.024102,0.44086,0.021433,0.12216,Cluster6
-0.023764,-0.051133,0.038181,-0.041639,0.05284,0.135741,-0.066931,-0.014532,0.046831,0.129326,0.053979,-0.083578,0.043933,0.008984,-0.040805,0.00578,0.000831,0.033959,-0.078138,-0.049392,-0.044905,0.017465,0.063112,0.009927,-0.031962,0.09358,-0.00063,-0.051438,-0.030208,0.005508,0.084118,0.021277,0.031391,0.042735,-0.043988,-0.05236,-0.054116,0.048454,-0.051323,-0.056135,-0.015906,-0.075224,0.076856,-0.009141,-0.054518,0.101503,0.024899,0.080457,-0.016611,0.010679,Cluster6
0.401762,-0.208781,0.514663,-0.34264,0.125645,0.499726,-0.457298,-0.148005,0.425039,0.536577,0.237688,-0.075016,-0.485034,0.002811,0.04058,-0.212618,-0.036759,0.305897,-0.525153,-0.277987,-0.163715,-0.576996,0.305434,0.530228,0.603032,-0.099011,0.103099,-0.329664,-0.17295,0.166697,0.044647,0.250958,-0.223124,0.377945,0.207649,-0.200429,-0.08523,0.281907,0.107173,-0.211061,-0.102531,0.292974,0.425402,-0.1594,-0.214733,0.552599,-0.038389,0.625808,0.196004,0.104373,Cluster6
0.099353,-0.111978,0.142704,-0.117256,0.044198,0.209661,-0.138621,-0.053766,0.113899,0.173988,0.071767,-0.073632,-0.145055,0.025222,-0.052193,-0.062052,-0.053109,0.07989,-0.198438,-0.090161,-0.015992,-0.144567,0.101931,0.12697,0.124039,0.057182,0.027134,-0.149509,-0.037995,0.022155,0.029481,0.054037,-0.062584,0.113788,0.044928,-0.097547,-0.030429,0.033995,-0.009727,-0.062111,-0.033172,0.045237,0.146651,-0.044338,-0.078017,0.203249,-0.015059,0.191193,-0.002641,0.019679,Cluster6
0.381432,-0.178815,0.414788,-0.229983,0.109889,0.438869,-0.510093,-0.097423,0.289883,0.477792,0.191143,-0.136662,-0.454126,-0.001555,-0.036316,-0.276007,-0.113003,0.256932,-0.461875,-0.300013,-0.093689,-0.563572,0.172105,0.368828,0.538745,-0.090918,0.066024,-0.439929,-0.132906,0.152831,-0.034633,0.230423,-0.240601,0.247052,0.229042,-0.227807,-0.053074,0.194687,0.045694,-0.193364,-0.099008,0.219441,0.403661,-0.123219,-0.136107,0.512381,-0.003629,0.519621,0.12067,0.113762,Cluster6
0.318473,-0.203845,0.351078,-0.263465,0.130268,0.473809,-0.369795,-0.092371,0.288786,0.386512,0.171845,-0.164313,-0.382947,0.032731,-0.118878,-0.233406,-0.013556,0.213113,-0.43395,-0.242323,-0.056744,-0.489517,0.076077,0.330714,0.439015,-0.039412,-0.016803,-0.292368,-0.147713,0.193764,-0.07252,0.1845,-0.204872,0.238029,0.266775,-0.175843,-0.089149,0.166047,0.043942,-0.229693,-0.067211,0.214059,0.280862,-0.045709,-0.178286,0.498318,-0.007789,0.440942,0.093302,0.083733,Cluster6
0.107296,-0.10951,0.124931,-0.093087,0.053014,0.214859,-0.138201,-0.053832,0.105684,0.158468,0.066312,-0.08406,-0.125467,0.019046,-0.055808,-0.064972,-0.051644,0.069694,-0.199875,-0.109021,-0.014741,-0.141523,0.102076,0.118875,0.126481,0.05929,0.044149,-0.156812,-0.022657,0.021506,0.024415,0.053196,-0.077777,0.115746,0.05495,-0.090943,-0.02986,0.045719,-0.007608,-0.068587,-0.028922,0.044907,0.158883,-0.041733,-0.050938,0.197265,-0.017481,0.18905,-0.003899,0.014445,Cluster6
0.127806,-0.089433,0.155234,-0.133917,-0.022271,0.285248,-0.28407,-0.073563,0.066133,0.277127,0.17129,-0.065644,-0.215644,0.231258,-0.112344,-0.254576,-0.157784,-0.043726,-0.254079,-0.189303,-0.024731,-0.276061,0.013956,0.206469,0.203298,0.10724,0.341937,-0.272481,0.032753,0.132096,0.04202,0.128781,-0.298059,0.221085,0.181851,-0.05776,0.051904,0.198004,0.029718,-0.158476,-0.060722,-0.018956,0.189098,-0.085215,-0.057461,0.350436,-0.248816,0.372976,0.033806,0.061364,Cluster6
0.453601,-0.144866,0.242762,-0.210693,0.068417,0.424334,-0.320485,0.083754,0.258656,0.339437,0.206622,-0.141691,-0.492868,-0.045952,-0.119549,-0.305997,-0.19841,-0.017967,-0.516589,-0.252819,-0.09587,-0.448584,0.153878,0.333162,0.399543,-0.242063,0.081244,-0.346772,-0.000225,0.138952,0.195962,0.212509,-0.312598,0.381389,0.27244,-0.342823,-0.190782,0.226538,0.045071,-0.139456,-0.03725,0.243015,0.432099,-0.137108,-0.109021,0.487505,0.066864,0.522577,-0.011139,0.088568,Cluster6
-0.011958,-0.166548,-0.137229,0.338872,0.138066,-0.084998,-0.176019,0.220968,0.315362,-0.101455,-0.058139,-0.100607,-0.023886,0.040344,-0.364405,-0.06125,-0.040214,0.331898,0.275507,-0.042546,0.210898,0.175217,0.136014,0.153884,0.05527,0.152732,0.062099,-0.025518,0.076464,0.080095,0.323823,0.078308,0.13416,-0.356869,0.054863,-0.379442,0.089269,0.067106,-0.291726,0.296963,-0.013432,0.187517,0.352739,0.018394,0.25654,0.005752,-0.016587,-0.059012,0.055459,0.162546,Cluster7
0.013508,-0.133245,-0.13018,0.401982,0.134088,-0.058986,-0.048685,0.452815,0.351094,-0.051974,-0.119022,-0.190175,-0.144742,-0.058186,-0.460946,-0.04916,-0.09356,0.596631,0.217769,-0.106372,0.197647,0.267054,0.199749,0.17312,0.024188,0.172851,0.078182,-0.104028,0.161568,0.144565,0.343736,-0.092802,0.260096,-0.370466,0.135166,-0.416239,0.067249,0.225621,-0.291586,0.401906,0.03747,0.250369,0.549494,0.019947,0.356993,0.100464,0.02172,-0.208678,0.099777,0.220857,Cluster7
-0.012708,-0.074288,-0.067737,0.226701,0.117388,-0.047297,-0.05183,0.193985,0.230628,-0.065755,-0.063481,-0.05672,-0.088363,-0.032703,-0.228002,-0.050268,-0.019391,0.286083,0.124605,-0.032725,0.153005,0.151261,0.108121,0.114808,0.065444,0.091653,0.032269,-0.036693,0.088814,0.064957,0.224789,-0.047834,0.120746,-0.233982,0.056064,-0.252788,0.033511,0.099332,-0.179313,0.192537,0.035234,0.162987,0.261959,0.00916,0.187108,0.025187,0.018373,-0.092447,0.052341,0.1378,Cluster7
-0.001669,0.009754,0.031895,0.060062,0.046264,-0.04141,-0.05543,0.015526,0.104068,-0.054997,-0.010343,0.004162,-0.030122,-0.012091,-0.016409,-0.053759,0.028276,0.026704,0.044793,0.030994,0.051476,0.064326,0.029753,0.035981,0.096812,0.051095,-0.000897,0.016324,0.047369,-0.014297,0.065405,-0.039507,0.033111,-0.084597,0.019005,-0.052138,0.003904,0.013401,-0.067163,0.017985,0.048732,0.078745,0.04091,-0.003963,0.052184,-0.042138,0.00517,0.02802,-0.035272,0.079397,Cluster7
-0.014396,-0.137803,-0.126258,0.3409,0.152097,-0.050823,-0.057847,0.322402,0.312265,-0.070726,-0.096363,-0.112136,-0.122299,-0.055229,-0.37329,-0.055068,-0.049647,0.463776,0.205484,-0.087709,0.21452,0.217969,0.175649,0.182936,0.039804,0.13239,0.035473,-0.071717,0.11392,0.104338,0.318,-0.056578,0.173885,-0.333432,0.08617,-0.389946,0.045577,0.171067,-0.249069,0.330057,0.022584,0.239575,0.438222,0.016639,0.286194,0.079316,0.031793,-0.173059,0.108451,0.179575,Cluster7
-0.002903,-0.118521,-0.137717,0.326826,0.147347,-0.054093,-0.067331,0.300322,0.302872,-0.064924,-0.059165,-0.125475,-0.116574,-0.067026,-0.349027,-0.040648,-0.046988,0.421898,0.19906,-0.069049,0.194308,0.18948,0.162922,0.157571,0.048777,0.139854,0.019074,-0.082007,0.113896,0.116265,0.302742,-0.053007,0.164748,-0.333223,0.061649,-0.367013,0.069625,0.161904,-0.210325,0.318216,0.033454,0.211892,0.423388,0.015727,0.253843,0.063265,0.042584,-0.173903,0.093462,0.170681,Cluster7
-0.001614,-0.099176,-0.075404,0.275397,0.120205,-0.04846,-0.051972,0.243369,0.264313,-0.073672,-0.090567,-0.082709,-0.108306,-0.049384,-0.294795,-0.068689,-0.029294,0.359935,0.157283,-0.053922,0.179601,0.181697,0.142328,0.128033,0.048188,0.104378,0.027258,-0.054954,0.10927,0.091819,0.271547,-0.042926,0.134285,-0.284678,0.064665,-0.321221,0.046084,0.13673,-0.204048,0.273426,0.036987,0.20462,0.346909,0.009427,0.215254,0.053063,0.029982,-0.125646,0.076324,0.164339,Cluster7
-0.004239,-0.185451,-0.155062,0.402072,0.130058,-0.041877,-0.077204,0.329856,0.319477,-0.076099,-0.068665,-0.141124,-0.181157,-0.088468,-0.397571,-0.075161,-0.018556,0.435734,0.219071,-0.076144,0.191869,0.212403,0.188516,0.224485,-0.006416,0.215291,0.022384,-0.075283,0.08728,0.186225,0.332557,-0.03248,0.09183,-0.302005,0.102339,-0.402536,0.024397,0.150405,-0.261181,0.316073,-0.018772,0.200382,0.44911,-0.029205,0.295228,0.087164,0.022385,-0.145784,0.113903,0.167296,Cluster7
-0.054725,-0.014039,-0.034245,0.163975,0.103025,-0.031962,-0.043536,0.157669,0.14428,-0.122032,-0.089381,-0.04385,-0.024035,-0.039362,-0.080474,-0.004056,-0.021468,0.131479,0.129385,-0.013484,0.139988,0.117091,0.106707,0.046394,0.116381,-0.000174,0.037126,0.035756,0.140288,0.008987,0.141211,-0.041136,0.067568,-0.152844,0.046437,-0.153049,-0.02125,0.04112,-0.157828,0.087661,0.068498,0.121611,0.189457,0.078377,0.10452,-0.019119,0.010077,-0.040246,0.004323,0.041464,Cluster7
0.038898,-0.033889,-0.028681,0.114712,0.06035,-0.062535,-0.025909,0.131579,0.143562,-0.099357,-0.047757,-0.042099,-0.041966,-0.006527,-0.142623,-0.070553,0.00096,0.174232,0.088424,0.021933,0.103426,0.097569,0.030724,0.064803,0.102687,0.080967,-0.017196,-0.013761,0.079346,0.027643,0.141193,-0.076628,0.090576,-0.160374,0.022734,-0.172162,0.007779,0.03933,-0.109806,0.0983,0.057149,0.117291,0.143919,0.037608,0.120062,0.000723,0.020447,-0.029754,-0.001675,0.124422,Cluster7
-0.070211,-0.164893,-0.164728,0.386021,0.165425,-0.058624,-0.01223,0.381029,0.359542,-0.092663,-0.050487,-0.109297,-0.197496,-0.110394,-0.478057,-0.072165,-0.044006,0.568038,0.285976,-0.107642,0.247941,0.278618,0.255979,0.206264,0.003053,0.090558,0.037464,-0.062247,0.154148,0.118232,0.335279,-0.038482,0.268886,-0.419468,0.131672,-0.531474,0.058625,0.241369,-0.307691,0.389959,0.017679,0.255235,0.54069,0.017165,0.368106,0.164245,0.037752,-0.245268,0.114723,0.242243,Cluster7
-0.007479,0.007497,0.020411,0.072695,0.048216,-0.031519,-0.051224,0.039494,0.120641,-0.062909,-0.014481,-0.014331,-0.02971,-0.002561,-0.043443,-0.058169,0.025364,0.053425,0.039752,0.033369,0.069398,0.055123,0.03351,0.037255,0.117996,0.055221,0.0074,0.020116,0.053522,0.002602,0.088643,-0.045728,0.033338,-0.106096,0.009015,-0.074409,0.003276,0.022653,-0.073495,0.021332,0.060004,0.078172,0.053908,-0.006237,0.055567,-0.043079,0.007433,0.024641,-0.024128,0.079213,Cluster7
0.011831,-0.003174,0.017498,0.103619,0.086408,-0.016073,-0.015916,0.02339,0.104892,-0.056995,-0.022943,-0.008373,-0.068694,0.000426,-0.083065,-0.062161,0.043306,0.102752,0.053012,0.02979,0.03056,0.069956,0.022726,0.071373,0.071034,0.068177,0.061903,-0.002207,0.044856,0.003812,0.120044,0.028904,0.01228,-0.13445,0.049655,-0.112648,0.022446,0.064408,-0.085979,0.091074,0.057613,0.125735,0.109712,0.026886,0.062536,-0.031939,0.053115,0.014899,-0.054677,0.112806,Cluster7
