@relation ellipsoid.50d4c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4}

@data
-0.183352,0.011455,-0.011738,-0.103577,-0.054728,0.045261,-0.05716,0.008832,-0.080384,-0.112964,-0.022771,-0.073364,0.084876,0.014044,0.03142,0.016407,0.006556,0.022592,-0.099039,0.037874,0.106544,0.010751,0.007071,0.139333,-0.104098,-0.026911,0.018272,0.007504,-0.053188,0.030939,0.020587,0.001335,0.017552,-0.155273,0.061753,0.061236,0.037877,0.040531,-0.05551,0.036412,0.095784,-0.044178,-0.064204,0.000884,0.055773,-0.004185,0.123013,-0.017463,-0.016348,0.110469,Cluster3
-0.647913,0.404679,-0.074717,-0.328001,-0.421118,0.284875,0.013448,-0.047618,-0.144047,-0.542217,0.05107,-0.377511,0.219739,0.314964,-0.338524,-0.04962,-0.173719,-0.009758,-0.083356,0.148081,0.392256,0.013476,0.088647,0.501932,-0.537799,-0.271111,-0.03595,0.298121,0.725407,0.180761,0.141961,0.272435,-0.04675,-0.594488,0.207056,0.19825,-0.2081,0.071044,-0.590751,-0.079962,0.751253,0.05129,-0.303522,0.091446,0.185836,-0.406491,-0.354374,-0.064396,0.098214,0.311223,Cluster3
-0.262175,0.254748,-0.083357,-0.281342,-0.164097,0.064451,0.059708,-0.094885,-0.165996,-0.383607,-0.001681,-0.185605,0.15765,0.156161,-0.227303,-0.065179,-0.063496,0.092168,0.012789,0.075279,0.264212,-0.00595,0.042014,0.369379,-0.341462,-0.161793,0.015545,0.191948,0.386464,0.129348,0.034542,0.103354,-0.051292,-0.486833,0.118796,0.215884,-0.069703,0.087455,-0.344609,0.027823,0.334965,0.002767,-0.202223,0.035581,0.094523,-0.200777,-0.163051,-0.033512,-0.035346,0.188585,Cluster3
-0.192205,0.134236,-0.037634,-0.125312,-0.109122,0.094777,-0.021658,-0.008676,-0.085036,-0.218133,0.000224,-0.148228,0.095256,0.104991,-0.118637,-0.018665,-0.018547,0.04988,-0.019683,0.051102,0.175401,-0.010839,0.094437,0.201319,-0.265645,-0.074975,-0.001556,0.133086,0.182162,0.044192,0.049873,0.034652,-0.02097,-0.253723,0.092264,0.085084,-0.051737,0.083187,-0.212567,0.03899,0.17639,-0.027202,-0.122345,0.041573,0.039067,-0.034964,-0.071897,-0.0068,-0.020699,0.064466,Cluster3
-0.463801,0.391127,-0.076464,-0.300527,-0.378561,0.148509,0.034577,-0.073134,-0.104697,-0.558642,0.024149,-0.336712,0.276043,0.357273,-0.379616,-0.013401,-0.091111,0.15642,0.016408,0.120704,0.388967,-0.011419,0.092205,0.4674,-0.477443,-0.198238,0.040486,0.245785,0.584493,0.130827,0.169218,0.267898,-0.034416,-0.647252,0.242404,0.237313,-0.082641,0.078503,-0.539487,0.025361,0.47135,0.045656,-0.316367,0.107201,0.17609,-0.272516,-0.25138,-0.025015,-0.000286,0.163794,Cluster3
-0.450456,0.379381,-0.071866,-0.316593,-0.376302,0.174468,0.095935,-0.046052,-0.105901,-0.564482,0.015382,-0.342112,0.231807,0.344586,-0.376619,-0.003442,-0.087831,0.129502,0.014995,0.144668,0.379219,0.016733,0.152603,0.478969,-0.459819,-0.19389,0.030422,0.292461,0.561983,0.118118,0.122011,0.223972,-0.038,-0.618507,0.228136,0.22899,-0.095313,0.086507,-0.508475,0.014715,0.434424,0.055927,-0.290529,0.11126,0.170483,-0.242437,-0.275809,-0.032022,0.017947,0.16362,Cluster3
-0.352428,0.370239,-0.068209,-0.255074,-0.349618,0.107355,0.029158,0.005221,-0.085981,-0.494293,0.030756,-0.303472,0.215119,0.332414,-0.324905,0.021089,-0.098309,0.105974,0.010867,0.072657,0.304397,-0.023882,0.118489,0.414437,-0.417367,-0.168283,-0.007856,0.258033,0.529449,0.131836,0.097699,0.211722,-0.020783,-0.596992,0.203002,0.258729,-0.077863,0.06987,-0.481574,0.033883,0.447667,0.050428,-0.291037,0.108876,0.161426,-0.189629,-0.235857,-0.007951,-0.020152,0.185223,Cluster3
-0.536129,0.480664,-0.073156,-0.371027,-0.453862,0.186858,0.087715,-0.0468,-0.117571,-0.667964,0.028849,-0.406632,0.276537,0.413555,-0.462384,-0.019851,-0.120997,0.161234,0.032993,0.151329,0.471154,-0.020416,0.155094,0.564385,-0.526155,-0.221678,0.026185,0.342455,0.741622,0.15894,0.151653,0.281916,-0.040818,-0.770539,0.289427,0.272697,-0.120748,0.110718,-0.669398,0.022154,0.569406,0.07861,-0.362826,0.13678,0.214093,-0.325094,-0.336235,-0.01349,0.0036,0.209203,Cluster3
-0.133259,0.090962,-0.014184,-0.100445,-0.09388,0.047257,-0.048473,-0.038328,-0.049306,-0.172245,-0.020232,-0.102867,0.062963,0.089255,-0.064038,-0.01979,0.010699,0.082156,-0.016089,0.052911,0.119755,0.001304,0.078053,0.12395,-0.190523,-0.055095,0.016947,0.130728,0.09743,-0.002476,0.047288,-0.000797,0.041438,-0.239282,0.06615,0.087391,-0.023735,0.062619,-0.170973,0.020572,0.10794,-0.024911,-0.08345,0.006527,0.029797,0.004199,0.003565,-0.002608,-0.032649,0.06455,Cluster3
-0.549094,0.465367,-0.068176,-0.369163,-0.474273,0.178794,0.100351,-0.088049,-0.112773,-0.635243,0.02837,-0.428732,0.250429,0.424793,-0.454703,0.006925,-0.110963,0.170875,0.009221,0.171749,0.472204,-0.025385,0.1425,0.551993,-0.515516,-0.228791,0.000299,0.331545,0.700473,0.134685,0.164603,0.250014,-0.044955,-0.76244,0.25367,0.287372,-0.109019,0.103497,-0.652849,0.01391,0.55932,0.075815,-0.319267,0.124045,0.204168,-0.315922,-0.364323,-0.02143,-0.000128,0.194516,Cluster3
-0.305599,0.232567,-0.042729,-0.183269,-0.224203,0.105871,0.011013,-0.007975,-0.094601,-0.346411,0.004768,-0.193392,0.148752,0.217251,-0.22453,-0.027366,-0.066662,0.100016,-0.013015,0.064515,0.23882,-0.026533,0.080244,0.274751,-0.320366,-0.131968,0.018546,0.199999,0.331515,0.070223,0.078744,0.122737,-0.024409,-0.387077,0.134972,0.156105,-0.026623,0.07153,-0.345386,0.02013,0.278777,0.006007,-0.194589,0.062851,0.102641,-0.147787,-0.137176,-0.011058,0.006066,0.119564,Cluster3
-0.144118,0.122984,0.036644,-0.01745,-0.014171,0.04669,-0.208,-0.028246,0.085861,-0.166629,-0.00987,-0.063826,-0.065516,-0.009023,0.022108,-0.032453,0.076566,-0.020536,-0.170278,-0.039183,-0.028083,0.061561,0.040073,0.047742,-0.138212,0.023478,0.040628,0.141336,0.102419,-0.058307,0.008752,0.019672,0.049666,-0.216453,0.061395,0.046505,-0.111879,0.095563,-0.035129,0.018724,0.133754,-0.067973,-0.056289,0.006762,0.069294,-0.010198,-0.028382,-0.089374,0.041321,0.035428,Cluster3
-0.480934,0.369859,-0.082237,-0.477658,-0.401581,0.247527,0.063735,-0.025192,-0.08355,-0.628935,0.023557,-0.426392,0.34928,0.317871,-0.42853,-0.003446,-0.126011,0.179701,0.086409,0.157556,0.374337,-0.062571,0.221752,0.442411,-0.506001,-0.172205,0.047829,0.30877,0.73211,0.095411,0.090017,0.180843,-0.012344,-0.728156,0.200484,0.216431,-0.065369,0.119015,-0.644427,-0.011424,0.499642,0.10679,-0.307213,0.203664,0.238046,-0.425874,-0.370163,-0.043864,0.010159,0.194728,Cluster3
-0.178123,0.142857,-0.017027,-0.162644,-0.064524,0.031157,0.000278,-0.026954,-0.141494,-0.328244,0.042675,-0.226844,0.224373,0.32926,-0.247473,0.054777,-0.046076,-0.021337,-0.005051,0.167288,0.28732,-0.069574,0.153614,0.234306,-0.279423,-0.096832,-0.015749,0.23492,0.331001,0.040431,-0.011503,0.078173,-0.03805,-0.492779,0.044307,0.164999,-0.048736,0.162775,-0.317216,0.160979,0.248315,-0.044334,-0.14283,0.194683,-0.051208,0.088584,-0.167051,0.02807,-0.065903,0.1779,Cluster3
-0.200786,0.20708,-0.065849,-0.157197,-0.147482,0.087924,-0.007669,0.038423,-0.075172,-0.235725,-0.025828,-0.158968,0.099076,0.134667,-0.141816,-0.015094,-0.011911,0.08163,-0.00938,0.079963,0.173683,-0.038408,0.110423,0.242445,-0.244298,-0.090522,0.03192,0.187619,0.204454,0.084756,0.05189,0.057996,-0.013341,-0.295482,0.111535,0.083225,-0.034281,0.066581,-0.238823,0.039077,0.199396,-0.029847,-0.164175,0.109703,0.091086,-0.071561,-0.087184,-0.015134,0.023507,0.107253,Cluster3
-0.124314,0.231529,-0.004163,-0.234806,-0.092153,0.155624,-0.005398,0.013147,-0.014832,-0.203158,-0.049423,-0.191678,0.04153,0.049375,-0.24003,-0.015892,-0.124957,0.04672,-0.110671,0.144412,0.315957,-0.081321,0.058447,0.239667,-0.303632,-0.138718,0.099133,0.237983,0.242791,0.037463,0.142258,-0.007659,-0.090636,-0.343106,0.083463,0.202658,-0.084253,-0.105027,-0.31003,-0.068758,0.412488,0.08616,-0.146776,0.185518,0.046054,0.030704,-0.003747,0.040635,0.050384,-0.006086,Cluster3
-0.381746,0.452055,0.033652,-0.304288,-0.354531,0.166757,0.09731,-0.064978,-0.186482,-0.501322,-0.007136,-0.290404,0.189576,0.266724,-0.387994,-0.014039,-0.159879,0.086099,-0.074084,0.241649,0.398352,0.044126,0.044128,0.413109,-0.443273,-0.236636,0.014099,0.320598,0.562443,0.086693,0.198663,0.098399,-0.012738,-0.600045,0.207913,0.20445,-0.156709,0.081026,-0.516705,0.042084,0.532266,0.06298,-0.250226,0.088887,0.081248,-0.253167,-0.271188,0.058951,-0.015313,0.150094,Cluster3
-0.375036,0.31403,-0.072303,-0.272235,-0.278872,0.144776,0.006629,-0.041941,-0.137294,-0.405458,0.01983,-0.256482,0.226616,0.206675,-0.281189,-0.053821,-0.104103,0.130757,0.03833,0.152331,0.282189,-0.069263,0.11914,0.361683,-0.397768,-0.156321,0.014201,0.259859,0.425755,0.101195,0.098018,0.123466,-0.021001,-0.483474,0.214894,0.107247,-0.087815,0.031904,-0.397602,0.109187,0.462324,-0.040998,-0.197417,0.093959,0.081032,-0.202657,-0.196911,-0.030058,-0.060298,0.126089,Cluster3
-0.085504,0.056365,-0.012481,-0.077387,-0.030702,0.014221,-0.050675,-0.002647,-0.049551,-0.123943,-0.018584,-0.064604,0.031337,0.009199,-0.023269,-0.024655,0.028599,0.026655,-0.032256,0.027724,0.089707,0.008497,0.064745,0.076709,-0.133873,-0.048171,0.043806,0.06746,0.004911,-0.002389,0.027605,-0.023782,-0.008462,-0.097866,0.037769,0.05999,0.009554,0.050984,-0.085184,0.029845,0.06027,-0.031458,-0.058643,0.004049,-0.007451,0.026485,-0.003017,-0.013724,-0.003762,0.033365,Cluster3
-0.510967,0.425583,-0.076931,-0.356328,-0.417094,0.181368,0.06698,-0.038522,-0.115277,-0.639249,0.016889,-0.374742,0.25597,0.402436,-0.457417,-0.036172,-0.123013,0.153832,0.02381,0.144293,0.424375,-0.016545,0.141823,0.523106,-0.492553,-0.210646,0.013413,0.316795,0.667443,0.120345,0.12684,0.206684,-0.056498,-0.715585,0.258665,0.267588,-0.091402,0.097479,-0.642866,-0.006404,0.519498,0.032621,-0.372237,0.103193,0.217666,-0.289941,-0.32601,0.010245,-0.009252,0.215195,Cluster3
-0.304172,0.301945,-0.073949,-0.315569,-0.310424,0.141062,0.028543,-0.063142,-0.093653,-0.409393,0.032323,-0.272496,0.196248,0.240618,-0.30721,-0.011338,-0.041498,0.097667,0.030748,0.103535,0.385851,-0.071943,0.096201,0.336433,-0.318323,-0.198981,0.013191,0.234085,0.42862,0.088669,0.092616,0.135106,0.021083,-0.483732,0.14776,0.185723,-0.077278,0.051669,-0.423466,-0.028157,0.279928,0.032018,-0.216762,0.031137,0.129031,-0.122805,-0.206285,-0.04739,0.035968,0.094296,Cluster3
-0.121149,0.072918,-0.031856,-0.083579,-0.046486,0.025419,-0.054198,0.013889,-0.062765,-0.115948,0.005796,-0.058354,0.037723,0.036666,-0.036469,-0.010425,0.002652,0.03931,-0.038528,0.030609,0.072459,0.003061,0.072822,0.066277,-0.190012,-0.054751,0.029495,0.071544,0.018883,0.031267,0.033169,0.002727,0.000737,-0.128921,0.041195,0.077743,-0.004491,0.043541,-0.103967,0.025418,0.071818,-0.013745,-0.047818,0.000826,0.009563,0.007877,0.014789,-0.011243,-0.0165,0.044629,Cluster3
-0.341689,0.279253,-0.019903,-0.246943,-0.326845,0.110014,0.004502,0.021324,-0.098143,-0.393868,-0.061457,-0.275685,0.217504,0.253916,-0.319761,0.025074,-0.026256,0.143718,-0.008466,0.153511,0.383554,-0.096171,0.100167,0.38541,-0.366136,-0.07154,-0.054748,0.271408,0.363879,0.114455,0.134393,0.066042,-0.129283,-0.418903,0.134451,0.119235,0.018725,0.011876,-0.427492,0.075686,0.250239,-0.007098,-0.13837,0.068624,0.114509,-0.192093,-0.163357,-0.115331,-0.063406,0.040589,Cluster3
-0.466953,0.409599,-0.069831,-0.326094,-0.388479,0.162342,0.064915,-0.039404,-0.112079,-0.582184,0.022977,-0.355038,0.237742,0.353287,-0.394314,-0.018435,-0.101808,0.138319,0.015316,0.134674,0.406069,-0.013753,0.135723,0.484156,-0.46864,-0.196176,0.019254,0.299341,0.617766,0.133261,0.127651,0.229364,-0.037498,-0.667538,0.240518,0.245577,-0.099856,0.101382,-0.569818,0.016306,0.48635,0.057307,-0.316193,0.113986,0.184456,-0.269079,-0.286506,-0.015101,-0.00109,0.178095,Cluster3
-0.155187,0.093984,0.027686,-0.255207,-0.167233,-0.179981,0.043262,-0.085422,-0.06228,-0.322621,-0.015393,-0.039576,0.138703,0.173514,-0.151808,-0.056791,0.036326,0.017409,-0.012824,0.02998,0.16385,0.090337,0.239792,0.197862,-0.214229,-0.103311,0.112053,0.297223,0.208149,0.016866,0.124045,0.108235,-0.069024,-0.402448,0.213128,0.07868,0.046938,0.031911,-0.275959,0.060068,0.327222,0.074122,0.032947,0.069369,0.216096,-0.108712,-0.121434,-0.168749,0.025009,0.062833,Cluster3
-0.307671,0.140548,-0.009178,-0.213515,-0.23887,0.043865,-0.141229,-0.041207,-0.17238,-0.281901,-0.01593,-0.179139,0.183339,0.248786,-0.290313,-0.038262,0.013278,-0.044254,0.048515,0.138473,0.304102,-0.050097,0.052458,0.24931,-0.244503,-0.103129,0.001724,0.127034,0.319583,-0.010326,-0.032596,0.229143,-0.015399,-0.367577,0.117646,0.071055,-0.123155,0.027437,-0.381419,0.054842,0.248121,-0.058675,-0.223972,0.135113,0.004377,-0.031717,-0.213326,-0.026723,-0.076337,-0.035569,Cluster3
-0.182172,0.183617,-0.059783,-0.125544,-0.119379,0.043869,0.027678,-0.017639,-0.050371,-0.255562,0.018119,-0.175409,0.063574,0.116612,-0.084631,-0.085076,-0.06355,0.062275,0.017475,0.039837,0.123724,0.022621,0.078167,0.150056,-0.240249,-0.099669,-0.041388,0.160267,0.131469,0.022826,0.072253,0.104475,-0.033034,-0.225227,0.085596,0.101888,-0.003334,0.031832,-0.167324,0.039618,0.219362,0.040166,-0.094685,0.06562,0.058806,-0.061986,-0.070086,0.056448,0.032592,0.000456,Cluster3
-0.354867,0.416349,-0.076249,-0.254104,-0.333659,0.162682,0.014921,-0.036595,-0.097654,-0.522975,-0.017496,-0.274399,0.28647,0.298314,-0.252345,0.016769,-0.110658,0.074498,0.049939,0.133673,0.381177,-0.001441,0.019095,0.396516,-0.386846,-0.22919,0.105309,0.27956,0.48465,0.20113,0.105261,0.26876,0.00974,-0.50264,0.101924,0.225556,-0.063272,0.111976,-0.340966,0.054784,0.41747,0.050339,-0.314078,0.132165,0.009403,-0.295167,-0.179842,-0.015351,0.087204,0.212898,Cluster3
-0.603096,0.561759,-0.125888,-0.466809,-0.550458,0.202882,0.094716,-0.056908,-0.138216,-0.808086,0.048151,-0.506703,0.351775,0.526577,-0.511899,-0.055747,-0.16224,0.179573,0.039666,0.193931,0.566779,-0.033457,0.173908,0.669249,-0.630769,-0.28887,0.036542,0.385592,0.904759,0.166494,0.178457,0.389496,-0.091486,-0.925259,0.347895,0.363373,-0.094454,0.124716,-0.766716,0.067897,0.706545,0.142208,-0.422612,0.184155,0.26337,-0.423009,-0.44177,-0.002641,-0.035943,0.232367,Cluster3
-0.307871,0.259511,-0.034253,-0.219394,-0.2253,0.08883,0.016943,-0.017884,-0.068666,-0.362345,0.005505,-0.224679,0.160363,0.201068,-0.238544,-0.009793,-0.059911,0.084706,-0.008667,0.091251,0.263162,-0.012786,0.097908,0.293238,-0.341192,-0.126032,0.024587,0.209818,0.354901,0.087928,0.084558,0.12354,-0.018592,-0.42939,0.153365,0.164925,-0.063042,0.073773,-0.356711,0.022856,0.307616,0.019763,-0.189505,0.053801,0.127,-0.149086,-0.154206,-0.007895,0.001905,0.113293,Cluster3
-0.129202,0.106635,0.011087,-0.195524,-0.127448,0.118067,-0.095597,-0.024693,-0.071175,-0.354114,-0.103025,-0.230992,0.043842,0.148439,-0.210255,-0.146758,-0.029192,0.09593,-0.010633,-0.072697,0.211745,-0.104478,0.096055,0.273923,-0.373595,-0.193574,0.033886,0.197665,0.202828,0.054718,-0.035002,0.081994,0.130212,-0.205388,0.134047,0.182129,-0.084611,0.143905,-0.30062,-0.013706,0.25986,0.089477,-0.117067,0.095201,-0.008662,-0.028019,-0.028025,0.002755,-0.026477,0.015866,Cluster3
-0.139965,0.147704,-0.009375,-0.06754,-0.099354,0.127942,-0.01507,0.03783,-0.058122,-0.143318,-0.016668,-0.06884,0.119321,0.108814,-0.137739,0.036317,-0.00712,0.048636,0.07875,0.032897,0.179391,-0.039376,0.127138,0.147965,-0.183225,-0.078485,-0.020164,0.062862,0.106069,0.060311,0.061668,-0.046526,-0.026024,-0.243692,-0.020992,0.050637,0.000009,-0.037947,-0.153952,0.080811,0.141096,-0.068614,-0.079409,0.101817,-0.032577,-0.036771,0.014153,0.000383,-0.021718,0.078821,Cluster3
-0.240204,0.201672,-0.013572,-0.15568,-0.15907,0.064547,0.012583,0.015937,-0.092806,-0.295123,0.019511,-0.177358,0.123161,0.139943,-0.194603,-0.022354,-0.03112,0.077607,-0.051487,0.087869,0.19719,-0.019298,0.06618,0.230332,-0.25485,-0.081154,0.001121,0.162476,0.235037,0.056796,0.081125,0.078985,-0.014115,-0.330746,0.101652,0.125564,-0.040927,0.067117,-0.280179,0.033627,0.210314,-0.021797,-0.159067,0.047624,0.043775,-0.070791,-0.087479,-0.007729,-0.001884,0.076831,Cluster3
-0.191117,0.094129,-0.043783,-0.121445,-0.080914,0.056121,-0.028974,0.009075,-0.050077,-0.171013,0.021916,-0.054678,0.061581,0.064449,-0.049734,-0.001404,-0.013009,0.070496,-0.029929,0.020649,0.125483,-0.036999,0.034469,0.134038,-0.200718,-0.071298,0.021532,0.118417,0.104241,0.031191,0.064379,0.00712,0.004601,-0.170515,0.053576,0.072604,-0.004563,0.044088,-0.170703,0.035541,0.103708,-0.016054,-0.049691,0.074499,0.01428,-0.028414,-0.027055,0.003011,0.008855,0.04921,Cluster3
-0.031497,-0.003868,-0.009961,-0.032535,0.015401,0.022049,-0.064414,0.033661,-0.032066,-0.050806,-0.070876,0.006481,0.017299,-0.012868,0.052009,0.019375,0.022864,0.049707,-0.013888,0.043709,0.044084,-0.018725,0.058409,0.054288,-0.054421,0.007917,0.003257,0.031429,-0.106915,-0.045769,0.062882,-0.033055,0.033198,-0.070656,0.008008,0.032321,0.032495,-0.009444,-0.022605,-0.042606,0.049027,-0.068539,0.021724,0.007387,-0.008786,0.110977,0.083944,0.021535,0.006587,0.010879,Cluster3
-0.207919,0.165479,-0.050334,-0.151058,-0.1608,0.06462,-0.012368,-0.026695,-0.074401,-0.255434,0.014268,-0.158086,0.105259,0.118176,-0.143553,0.002071,-0.026224,0.040668,-0.017292,0.058082,0.178667,-0.001254,0.071175,0.208823,-0.273495,-0.085261,0.017496,0.149942,0.19726,0.06046,0.04833,0.070473,-0.024129,-0.304844,0.087964,0.114458,-0.050011,0.075805,-0.24872,0.016209,0.202282,0.001995,-0.135088,0.054688,0.05083,-0.072558,-0.083085,-0.013778,-0.016948,0.088344,Cluster3
-0.068474,0.041146,-0.023623,-0.035243,-0.008929,0.003962,-0.072758,0.027325,-0.021746,-0.074873,-0.003227,-0.030768,0.03119,-0.012178,-0.002734,-0.022579,0.001658,0.014461,-0.066213,0.023444,0.080075,-0.01818,0.023281,0.050211,-0.121115,-0.02231,0.02339,0.050832,-0.028686,0.028595,-0.009153,-0.022101,0.000483,-0.075519,0.011591,0.035136,-0.000971,0.033727,-0.053074,0.022157,0.049209,-0.050548,-0.013973,-0.002262,0.016334,0.05197,0.01543,0.011419,-0.026035,-0.011505,Cluster3
-0.453904,0.392038,-0.009492,-0.372221,-0.235497,0.227209,0.076061,0.139732,-0.141571,-0.530926,0.170737,-0.194275,0.271571,0.219535,-0.440187,-0.127177,-0.020401,0.21078,-0.150834,0.077009,0.412382,0.037276,0.253787,0.227442,-0.406501,-0.168602,0.019783,0.364434,0.363572,0.180857,0.193057,0.225517,-0.045623,-0.68918,0.238481,0.254647,-0.112243,0.064648,-0.590594,0.009876,0.32585,0.011624,-0.391006,0.084083,0.259223,-0.200294,-0.328268,-0.046766,-0.028025,0.092466,Cluster3
-0.193707,0.264543,-0.155247,-0.068919,-0.233791,-0.0398,0.066183,0.126655,-0.068795,-0.187683,-0.07611,-0.05728,0.085623,0.088046,-0.085327,-0.093222,0.011628,0.18518,0.008572,0.057867,0.152408,0.012271,0.173473,0.158354,-0.228428,-0.085481,0.094752,0.274337,0.119105,0.032671,-0.086308,0.02836,-0.05784,-0.255629,0.11544,0.116368,-0.010397,0.064688,-0.226024,0.130098,0.202713,0.051024,-0.16147,0.216579,0.120746,0.030727,-0.093592,-0.064017,-0.132242,0.156335,Cluster3
-0.370933,0.299634,0.069273,-0.237715,-0.097526,-0.068631,0.046847,-0.133063,-0.126528,-0.375167,0.184833,-0.166523,0.051138,0.225463,-0.20511,-0.146289,-0.094365,0.076504,-0.053736,0.120773,0.271892,-0.035993,0.038294,0.438,-0.396312,-0.161552,-0.042603,0.355987,0.308568,0.091954,0.018519,0.065521,-0.121657,-0.292058,0.110101,0.086379,-0.047373,-0.002442,-0.199779,0.071275,0.421613,-0.071634,-0.242201,0.172095,0.283359,-0.245952,-0.135797,-0.031331,0.042909,0.130509,Cluster3
-0.391495,0.358091,-0.033098,-0.221957,-0.359797,0.128743,0.054386,-0.032352,-0.113837,-0.452854,-0.005858,-0.316127,0.179031,0.337371,-0.252034,0.081069,-0.115207,0.190726,0.044743,0.165482,0.34398,0.015406,0.111378,0.390357,-0.435349,-0.158972,0.044077,0.302158,0.377202,0.042283,0.154092,0.189514,-0.002695,-0.542426,0.256879,0.231137,-0.130978,0.103259,-0.481406,0.050345,0.434305,0.092649,-0.208456,0.046528,0.159152,-0.181312,-0.184185,-0.058922,0.041287,0.250991,Cluster3
-0.366876,0.311892,-0.054754,-0.2582,-0.292927,0.122258,0.030692,-0.034817,-0.094768,-0.452128,0.016793,-0.27476,0.193163,0.259961,-0.298152,-0.016109,-0.081564,0.107801,-0.004149,0.103779,0.320658,-0.009923,0.117517,0.378412,-0.388775,-0.153678,0.0169,0.244742,0.45425,0.096285,0.103162,0.174145,-0.032343,-0.515942,0.192201,0.191499,-0.072982,0.090639,-0.440589,0.015479,0.372652,0.030731,-0.242038,0.092578,0.137483,-0.195846,-0.211724,-0.016192,-0.001555,0.144489,Cluster3
-0.128022,0.114826,-0.027734,-0.087229,-0.055628,0.010391,-0.083401,0.017632,-0.091525,-0.112124,-0.011471,-0.124261,0.116227,0.036463,-0.077369,0.01502,-0.033309,0.019039,-0.05346,0.052195,0.087623,0.00532,0.054824,0.126223,-0.144072,-0.05239,-0.00674,0.075648,0.08826,0.005993,0.085463,0.052493,0.019238,-0.142655,0.048963,0.078765,-0.002573,0.007586,-0.124639,0.015854,0.094639,0.010448,-0.069226,-0.024777,0.049316,-0.001274,-0.000566,-0.03541,-0.001218,0.03685,Cluster3
-0.061062,0.007928,-0.012641,-0.02886,0.013178,0.009729,-0.071142,0.011818,-0.045404,-0.048794,-0.013648,-0.016915,0.026519,-0.023168,0.00489,-0.005567,0.014572,0.01485,-0.06342,0.004941,0.036668,-0.006483,0.045028,0.026621,-0.112828,-0.019696,0.024714,0.05212,-0.068772,-0.001081,0.007818,-0.03523,0.001344,-0.044273,0.001461,0.028054,-0.000078,0.034007,-0.018117,0.015219,0.016508,-0.041257,-0.014725,-0.00488,-0.003564,0.065078,0.058928,-0.009274,-0.011003,0.018764,Cluster3
-0.517866,0.457774,-0.068184,-0.388813,-0.436791,0.195089,0.103483,-0.062689,-0.116051,-0.660789,0.030807,-0.398284,0.253126,0.412025,-0.453182,-0.016515,-0.134066,0.144589,0.009066,0.167016,0.453426,-0.028908,0.165558,0.577833,-0.524073,-0.215246,0.047915,0.344031,0.718314,0.161344,0.142496,0.293801,-0.046188,-0.769845,0.299071,0.247784,-0.107739,0.136703,-0.628292,0.011097,0.542629,0.081518,-0.347356,0.098904,0.193633,-0.329681,-0.337506,-0.02014,0.009197,0.216113,Cluster3
-0.535753,0.500568,-0.068853,-0.323188,-0.415205,0.198278,0.070245,-0.080976,-0.111835,-0.686949,0.028555,-0.381043,0.245666,0.406952,-0.434625,0.002385,-0.158384,0.158151,0.066979,0.143272,0.47814,-0.002527,0.172753,0.574392,-0.542322,-0.187176,0.041879,0.361362,0.734212,0.166528,0.17878,0.271728,-0.051777,-0.801666,0.295814,0.240979,-0.110527,0.064238,-0.622767,0.0571,0.520162,0.080443,-0.384801,0.188211,0.204103,-0.309358,-0.344651,0.005081,0.01087,0.139633,Cluster3
-0.119071,0.082466,0.009096,-0.062896,-0.058105,0.049514,-0.07336,0.032704,-0.066753,-0.10039,-0.001098,-0.098012,0.014637,0.035969,-0.078297,-0.07066,-0.064506,0.061819,-0.041657,0.047039,0.085667,-0.024858,0.089676,0.091589,-0.181421,-0.090154,0.053869,0.122096,0.042069,0.006044,0.032404,0.00078,-0.044208,-0.162732,0.020398,0.083468,0.05509,0.061055,-0.139779,-0.025561,0.13934,-0.014537,-0.047258,0.02363,0.068745,-0.009116,-0.002778,-0.021239,-0.02902,0.008413,Cluster3
